Player ID,Full Name,First Name,Last Name,Position,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg),Rating,Dollar Value
1642261,Dalton Knecht,Dalton,Knecht,dalton_knecht,78.0,9.051282051282053,2.769230769230769,0.8461538461538461,0.3076923076923077,0.1025641025641025,0.461,0.762,0.376,38.88,1
1628995,Kevin Knox II,Kevin,Knox II,kevin_knox,29.0,5.816091954022988,2.298850574712644,0.4942528735632184,0.3333333333333333,0.264367816091954,0.477,0.8156666666666667,0.3226666666666666,33.39,1
1629723,John Konchar,John,Konchar,john_konchar,57.66666666666666,4.109826589595376,4.1502890173410405,1.4566473988439308,0.9132947976878611,0.5202312138728324,0.435,0.831,0.3423333333333333,37.75,1
1628436,Luke Kornet,Luke,Kornet,luke_kornet,68.33333333333333,5.053658536585366,4.126829268292683,1.15609756097561,0.3414634146341463,0.8682926829268294,0.6776666666666666,0.8063333333333332,0.4103333333333334,43.1,2
1630249,Vít Krejčí,Vít,Krejčí,vit_krejci,36.0,5.398148148148149,2.1666666666666665,1.9814814814814807,0.5,0.3055555555555556,0.4639999999999999,0.6813333333333333,0.3623333333333333,35.33,1
1630228,Jonathan Kuminga,Jonathan,Kuminga,jonathan_kuminga,62.66666666666666,13.686170212765957,4.271276595744681,2.0851063829787235,0.7127659574468085,0.4680851063829787,0.5026666666666667,0.6886666666666668,0.332,52.53,3
1628398,Kyle Kuzma,Kyle,Kuzma,kyle_kuzma,43.333333333333336,14.83076923076923,5.692307692307692,2.338461538461538,0.5538461538461538,0.2923076923076922,0.437,0.633,0.307,53.49,3
1631222,Jake LaRavia,Jake,LaRavia,jake_laravia,44.0,6.939393939393939,3.924242424242424,2.393939393939394,0.9393939393939394,0.3484848484848485,0.4676666666666667,0.6516666666666667,0.4173333333333333,43.22,2
203897,Zach LaVine,Zach,LaVine,zach_lavine,49.333333333333336,23.29729729729729,4.256756756756756,4.189189189189189,0.7837837837837837,0.1621621621621621,0.511,0.832,0.446,72.13,4
1627746,Skal Labissiere,Skal,Labissiere,skal_labissiere,16.666666666666668,4.62,3.92,0.98,0.18,0.6799999999999999,0.4946666666666667,0.4343333333333333,0.5316666666666667,36.55,1
1629111,Jock Landale,Jock,Landale,jock_landale,55.66666666666666,5.568862275449102,3.526946107784432,1.0179640718562877,0.2934131736526946,0.437125748502994,0.5253333333333333,0.7423333333333334,0.3076666666666667,36.35,1
1641796,Pelle Larsson,Pelle,Larsson,pelle_larsson,55.0,4.563636363636364,1.6727272727272726,1.181818181818182,0.5818181818181818,0.1272727272727272,0.438,0.672,0.337,30.8,1
1630639,A.J. Lawson,A.J.,Lawson,aj_lawson,23.0,5.420289855072464,1.9855072463768115,0.7391304347826086,0.3333333333333333,0.1304347826086956,0.6223333333333333,0.445,0.1956666666666666,30.91,1
1627747,Caris LeVert,Caris,LeVert,caris_levert,42.66666666666666,12.125000000000002,3.1718750000000004,3.3593750000000004,0.890625,0.515625,0.4673333333333334,0.7103333333333333,0.372,51.68,3
1627814,Damion Lee,Damion,Lee,damion_lee,54.0,7.123456790123457,2.7654320987654324,1.067901234567901,0.4629629629629629,0.0802469135802469,0.416,0.912,0.3416666666666666,36.48,1
202695,Kawhi Leonard,Kawhi,Leonard,kawhi_leonard,52.333333333333336,23.23566878980892,6.197452229299363,3.592356687898089,1.5414012738853504,0.6624203821656051,0.5116666666666667,0.8553333333333333,0.4146666666666667,78.15,5
1641721,Maxwell Lewis,Maxwell,Lewis,maxwell_lewis,18.666666666666668,4.142857142857142,1.964285714285714,0.6785714285714285,0.3214285714285714,0.25,0.3906666666666666,0.4666666666666666,0.2533333333333333,25.9,1
203081,Damian Lillard,Damian,Lillard,damian_lillard,63.0,26.92063492063492,4.597883597883598,7.105820105820106,1.0158730158730158,0.2433862433862434,0.445,0.9183333333333334,0.367,82.26,5
1641726,Dereck Lively II,Dereck,Lively II,dereck_lively_ii,45.5,8.758241758241759,7.12087912087912,1.5934065934065933,0.6153846153846154,1.4615384615384617,0.7244999999999999,0.5680000000000001,0.0,50.43,3
1626172,Kevon Looney,Kevon,Looney,kevon_looney,77.33333333333333,5.413793103448277,7.073275862068966,1.9741379310344829,0.5431034482758621,0.5,0.5803333333333334,0.6156666666666667,0.1333333333333333,41.64,2
201572,Brook Lopez,Brook,Lopez,brook_lopez,79.0,13.79746835443038,5.611814345991561,1.5569620253164558,0.5485232067510549,2.2362869198312234,0.5083333333333333,0.8103333333333333,0.371,61.07,3
201567,Kevin Love,Kevin,Love,kevin_love,46.66666666666666,7.9714285714285715,5.935714285714286,1.8071428571428567,0.35,0.1857142857142857,0.3953333333333333,0.7873333333333333,0.3453333333333333,42.27,2
